Řádek 10058 | nazev_zakazky: 45029 Rek. a dost. Průmyslového paláce; Právní služby-CLAIM-MANAGEMENT | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Advokátní kancelář Hartmann, Jelínek, Fráňa a partneři, s.r.o. | smluvni_cena_bez_dph_kc: 2950000.0 | datum_uzavreni_smlouvy: 2022-05-30
Řádek 10123 | nazev_zakazky: stavba č. 0050 TV Slivenec, etapa 0021 Rekonstrukce mostků | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Pontex, spol. s r.o. | smluvni_cena_bez_dph_kc: 144000.0 | datum_uzavreni_smlouvy: 2023-04-19
Řádek 10126 | nazev_zakazky: Objednávka vypracování znaleckého posudku ocenění služebnosti: pozemky parc. č. 221/88, 221/393 v k.ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 6500.0 | datum_uzavreni_smlouvy: 2026-05-14
Řádek 10157 | nazev_zakazky: OBJ/35/04/019009/2023_Zpracování znaleckého posudku na stanovení ceny obvyklé na výkup NJ č. 998/1 a 998/2, včetně spoluvlastnických podílů a podíl na pozemcích parc. č. 221/8, 221/592 a 221/593 vše v k. ú. Černý Most | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: B.I.R.T. GROUP, a.s. | smluvni_cena_bez_dph_kc: 50000.0 | datum_uzavreni_smlouvy: 2023-09-13
Řádek 10158 | nazev_zakazky: st.č.45029 Rekonstrukce a dostavba Průmyslového paláce - administrace | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: act Řanda Havel Legal advokátní kancelář s.r.o. | smluvni_cena_bez_dph_kc: 92000.0 | datum_uzavreni_smlouvy: 2022-01-13
Řádek 10159 | nazev_zakazky: Průzkum sociálních dopadů přítomnosti nájemců HMP v oblastech s vysokou koncentrací bytů HMP na Černém Mostě a v Kyjích | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Ing. Marek Brodský | smluvni_cena_bez_dph_kc: 120000.0 | datum_uzavreni_smlouvy: 2025-02-12
Řádek 10404 | nazev_zakazky: Objednávka ZP - pozemky parc. č. 352/5, 352/13, 372/1 a 902 k. ú. Černý Most | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 10500.0 | datum_uzavreni_smlouvy: 2024-11-11
Řádek 10421 | nazev_zakazky: stavba č.42820 Hostivařská spojka, komunikační propojení Průmyslová - Kutnohorská | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: LADISLAV ŠELEPA | smluvni_cena_bez_dph_kc: 27500.0 | datum_uzavreni_smlouvy: 2024-11-11
Řádek 10466 | nazev_zakazky: Zpravodaj do schránek k rekonstrukci Barrandovského mostu | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Regionální vydavatelství s.r.o. | smluvni_cena_bez_dph_kc: 957000.0 | datum_uzavreni_smlouvy: 2022-04-04
Řádek 10483 | nazev_zakazky: Stavba č. 45029 Rek. a dost. Průmyslového paláce; znalecký posudek na ověření předpokládané hodnoty k veřejné zakázce na dočasného správce stavby | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: BEWERT spol. s r.o. | smluvni_cena_bez_dph_kc: 22000.0 | datum_uzavreni_smlouvy: 2022-03-25
Řádek 10638 | nazev_zakazky: Oprava chodníku v úseku od hlavního vchodu jižním směrem na zahradu | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: DVOŘÁK STAVEBNÍ s.r.o. | smluvni_cena_bez_dph_kc: 933333.0 | datum_uzavreni_smlouvy: 2022-10-11
Řádek 10650 | nazev_zakazky: Smlouva o vytvoření autorského díla a smlouva licenční | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Vysoká škola uměleckoprůmyslová v Praze | smluvni_cena_bez_dph_kc: 78000.0 | datum_uzavreni_smlouvy: 2026-01-05
Řádek 10672 | nazev_zakazky: Specializované právní činnosti a konzultace v rámci samostatné působnosti hl. m. Prahy ke smlouvě o spolupráci (plánovací smlouvě) ke změně ÚP č. Z 3194 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Frank Bold Advokáti, s.r.o. | smluvni_cena_bez_dph_kc: 1100000.0 | datum_uzavreni_smlouvy: 2023-10-06
Řádek 10674 | nazev_zakazky: Právní služby k prodeji pozemků v k.ú. Černý Most– říjen 2023 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Balcar Petr, JUDr., advokát | smluvni_cena_bez_dph_kc: 148503.5 | datum_uzavreni_smlouvy: 2023-10-12
Řádek 10732 | nazev_zakazky: Stavba č. 0079 MO Špejchar - Pelc/Tyrolka - vyhotovení projektové dokumentace ve stupni DSP pro úpravu odvodnění jižní strany Trojského mostu | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: SATRA,spol.s r.o. | smluvni_cena_bez_dph_kc: 46480.0 | datum_uzavreni_smlouvy: 2024-07-03
Řádek 10887 | nazev_zakazky: Oprava závory B3D-Z99403 poškozené při dopravní nehodě dne 8. 3 2019. Souvisí se stavbou č. 0080 MO Prašný most - Špejchar. | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: AŽD Praha s.r.o. | smluvni_cena_bez_dph_kc: 23970.0 | datum_uzavreni_smlouvy: 2020-09-24
Řádek 10956 | nazev_zakazky: Prováděcí dokumentace - mosty Letná | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: FIRAST s.r.o. | smluvni_cena_bez_dph_kc: 148000.0 | datum_uzavreni_smlouvy: 2023-02-01
Řádek 10968 | nazev_zakazky: Pohotovostní úklid na Silvestra a Nový rok ul. Křížovnická u Karlova mostu | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Pražské služby, a.s. | smluvni_cena_bez_dph_kc: 20000.0 | datum_uzavreni_smlouvy: 2024-12-30
Řádek 11033 | nazev_zakazky: Stavba č. 42821 Dvorecký most; Administrátor na geotechnický monitoring | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: act Řanda Havel Legal advokátní kancelář s.r.o. | smluvni_cena_bez_dph_kc: 450000.0 | datum_uzavreni_smlouvy: 2022-05-31
Řádek 11063 | nazev_zakazky: Objednávka vypracování znaleckého posudku ocenění služebnosti: pozemky parc. č. 221/9, 221/760, 221/763, 221/764, 221/765, 221/932, 221/943, 221/966, 221/967, 221/969, 232/144, 232/171, 232/696, 232/828 v k.ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 27500.0 | datum_uzavreni_smlouvy: 2026-05-15
Řádek 11266 | nazev_zakazky: Stavba č. 9515 MO Myslbekova – Prašný most - vypracování znaleckých posudků na věcná břemena vodovodního řadu a plynovodních řadů pozemku parc. č. 456 v k. ú. Hradčany | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JITKA ZUBÁLOVÁ | smluvni_cena_bez_dph_kc: 8400.0 | datum_uzavreni_smlouvy: 2022-09-30
Řádek 11284 | nazev_zakazky: Objednávka vypracování znaleckého posudku ocenění služebnosti: pozemek parc. č. 259/4 v k.ú. Černý Most | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 4500.0 | datum_uzavreni_smlouvy: 2026-08-19
Řádek 11298 | nazev_zakazky: Objednávka ZP - pozemek parc. č. 232/195 k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 4500.0 | datum_uzavreni_smlouvy: 2025-02-12
Řádek 11358 | nazev_zakazky: 9515 MO Myslbekova – Prašný most - vybavení prostor vysokého napětí pomůckami BOZP | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: CompactBau CZ spol. s r.o. | smluvni_cena_bez_dph_kc: 28660.0 | datum_uzavreni_smlouvy: 2020-09-25
Řádek 11513 | nazev_zakazky: č.42932 P+R Černý Most III., projektová činnost - úprava stávající vizualizace navigačních směrníků | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: OBERMEYER HELIKA a.s. | smluvni_cena_bez_dph_kc: 8300.0 | datum_uzavreni_smlouvy: 2023-02-13
Řádek 11597 | nazev_zakazky: Stavba č. 44115 Obnova Trojské lávky | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Stavby mostů a.s. | smluvni_cena_bez_dph_kc: 8777700.07 | datum_uzavreni_smlouvy: 2020-11-12
Řádek 11616 | nazev_zakazky: č. 42932 P+R Černý Most III., obj. na služby - poradenství pro období udržitelnosti projektu "Výstavba P+R Černý Most" pro roky 2024-2027 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Euro Managers, s.r.o. | smluvni_cena_bez_dph_kc: 147000.0 | datum_uzavreni_smlouvy: 2024-07-15
Řádek 11624 | nazev_zakazky: Objednávka - Specializované právní činnosti a konzultace v rámci samostatné působnosti hl. m. Prahy ke smlouvě o spolupráci ke změně ÚP č. Z 3294 a jejich prověření ve vztahu ke vzorům plánovacích smluv ve vazbě na zákon č. 283/2021 Sb., Stavební zákon, ve znění pozdějších předpisů | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Advokátní kancelář Brož, Sedlatý s.r.o. | smluvni_cena_bez_dph_kc: 780000.0 | datum_uzavreni_smlouvy: 2024-07-16
Řádek 11636 | nazev_zakazky: stavba č. 0050 TV Slivenec, etapa 0021 Rekonstrukce mostků | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: ISTAR s.r.o. | smluvni_cena_bez_dph_kc: 69120.0 | datum_uzavreni_smlouvy: 2022-02-28
Řádek 11655 | nazev_zakazky: Objednávka inzerce v Učitelských novinách - konkursní řízení na ředitele příspěvkové organizace HMP Střední průmyslová škola a Gymnázium Na Třebešíně | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: "GNOSIS" spol. s.r.o. | smluvni_cena_bez_dph_kc: 2185.12 | datum_uzavreni_smlouvy: 2025-07-30
Řádek 11740 | nazev_zakazky: Reuse na školách - UMPRUM - textil | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Vysoká škola uměleckoprůmyslová v Praze | smluvni_cena_bez_dph_kc: 84000.0 | datum_uzavreni_smlouvy: 2024-03-19
Řádek 11770 | nazev_zakazky: Oprava oplocení a komunikace areálu DUN Černý Most II | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: SATSYS EXPORT s.r.o. | smluvni_cena_bez_dph_kc: 2681310.0 | datum_uzavreni_smlouvy: 2021-06-30
Řádek 11788 | nazev_zakazky: Právní služby k prodeji pozemků v k.ú. Černý Most a Liboc – červenec 2023 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Balcar Petr, JUDr., advokát | smluvni_cena_bez_dph_kc: 146970.0 | datum_uzavreni_smlouvy: 2023-06-19
Řádek 11851 | nazev_zakazky: 42821 Dvorecký most; služby DP | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Dopravní podnik hl. m. Prahy, akciová společnost | smluvni_cena_bez_dph_kc: 77004.0 | datum_uzavreni_smlouvy: 2023-04-26
Řádek 11888 | nazev_zakazky: Stavba č. 40759 Multifunkční oper. stř. Malovanka, etapa 0001 Stavební objekt; dokončení stavby | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: VCES a.s. | smluvni_cena_bez_dph_kc: 629538019.84 | datum_uzavreni_smlouvy: 2022-03-16
Řádek 11893 | nazev_zakazky: Objednávka na vyhotovení GP parc. č. 221/757 v k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Dana STAŇKOVÁ | smluvni_cena_bez_dph_kc: 7860.0 | datum_uzavreni_smlouvy: 2025-02-13
Řádek 11905 | nazev_zakazky: Objednávka geodetických prací v k.ú. Černý Most a Kyje | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Geodetická kancelář Nedoma & Řezník, s.r.o. | smluvni_cena_bez_dph_kc: 68000.0 | datum_uzavreni_smlouvy: 2020-10-07
Řádek 11906 | nazev_zakazky: Stavba č. 42821 Dvorecký most; projektová a inženýrská činnost | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: TUBES spol. s r.o. | smluvni_cena_bez_dph_kc: 6665000.0 | datum_uzavreni_smlouvy: 2021-09-16
Řádek 11907 | nazev_zakazky: Vvýkon inženýrské činnosti v souvislosti se zajištěním podkladů pro potřeby správce veřejného osvětlení Technologie hl. m. Prahy v rámci stavby MO Myslbekova – Prašný most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Inženýring TKB a.s. | smluvni_cena_bez_dph_kc: 8000.0 | datum_uzavreni_smlouvy: 2020-09-25
Řádek 11968 | nazev_zakazky: Stavba č. 42822 "Lávka Holešovice - Karlín" | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Skanska a.s. | smluvni_cena_bez_dph_kc: 298035236.0 | datum_uzavreni_smlouvy: 2021-09-29
Řádek 12013 | nazev_zakazky: Dárkové karty | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: CENTRUM ČERNÝ MOST s.r.o. | smluvni_cena_bez_dph_kc: 93500.0 | datum_uzavreni_smlouvy: 2026-06-10
Řádek 12042 | nazev_zakazky: Pohotovostní úklid na Silvestra a Nový rok, ul. Křižovnická u Karlova mostu | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Pražské služby, a.s. | smluvni_cena_bez_dph_kc: 10000.0 | datum_uzavreni_smlouvy: 2023-12-29
Řádek 12096 | nazev_zakazky: Znalecký posudek na spoluvlast. podíly id 1/8 na pozemku p.č. 817 - 821 - k.ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: RiPSS s.r.o. | smluvni_cena_bez_dph_kc: 24800.0 | datum_uzavreni_smlouvy: 2023-08-21
Řádek 12179 | nazev_zakazky: Objednávka - Specializované právní činnosti a konzultace v rámci samostatné působnosti hl. m. Prahy ke smlouvě o spolupráci ke změnám ÚP č. Z 3790 a Z 3791 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Havel & Partners s.r.o., advokátní kancelář | smluvni_cena_bez_dph_kc: 2000000.0 | datum_uzavreni_smlouvy: 2024-03-11
Řádek 12329 | nazev_zakazky: objednávka znaleckého posudku k.ú. Černý Most | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: JAN RICHTER | smluvni_cena_bez_dph_kc: 28000.0 | datum_uzavreni_smlouvy: 2025-03-13
Řádek 12421 | nazev_zakazky: Právní služby k prodeji pozemků v k.ú. Modřany, Černý Most a Libeň – červenec 2024 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Besser Karolina, JUDr., advokát | smluvni_cena_bez_dph_kc: 148350.0 | datum_uzavreni_smlouvy: 2024-06-21
Řádek 12507 | nazev_zakazky: Stavba č. 6963 Celková přestavba a rozšíření ÚČOV na Císařském ostrově, etapa 0001 Nová vodní linka, Doplnění stávající ÚČOV NVL o desinfekci vyčištěných odpadních vod pomocí technologie UV záření | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Stavby mostů a.s. | smluvni_cena_bez_dph_kc: 45998684.6 | datum_uzavreni_smlouvy: 2020-11-25
Řádek 12536 | nazev_zakazky: Zajištění služeb - výkon činnosti TDS při odstraňování záručních vad Trojského mostu | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Inženýring TKB a.s. | smluvni_cena_bez_dph_kc: 84000.0 | datum_uzavreni_smlouvy: 2021-02-05
Řádek 12550 | nazev_zakazky: Stavba č. 45029 Rek. a dost. Průmyslového paláce, spolupráce při výběrovém řízení na zhotovitele stavby | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: VPÚ DECO PRAHA a.s. | smluvni_cena_bez_dph_kc: 93500.0 | datum_uzavreni_smlouvy: 2021-02-15
Řádek 12561 | nazev_zakazky: Objednávka ZP - pozemky parc. č. 221/88, 221/393, 221/398, 221/539, 221/588, 221/682, 221/683, 221/684, 221/700, 221/702, 221/705, 221/744, 221/759, 221/760, 221/762, 221/788, 221/943, 221/967, 221/979, 221/980, 232/195, 232/197, 232/696, 232/828, 269, 372/1, 375/1, 773 a 902 k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 56000.0 | datum_uzavreni_smlouvy: 2025-09-16
Řádek 12598 | nazev_zakazky: OBJ/35/04/017270/2023 řešení případu týkajícího se dvojího nájmu nebytového prostoru na adrese Bryksova 729 v k.ú. Černý Most | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Olejníček Jan, JUDr., advokát | smluvni_cena_bez_dph_kc: 30000.0 | datum_uzavreni_smlouvy: 2023-03-13
Řádek 12746 | nazev_zakazky: Objednávka realizace dovednostní soutěže Sollertia v roce 2026 v oboru vzdělání AUTOLAKÝRNÍK | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Střední průmyslová škola dopravní, a.s. | smluvni_cena_bez_dph_kc: 100000.0 | datum_uzavreni_smlouvy: 2026-02-06
Řádek 13067 | nazev_zakazky: Stavba č. 42126 Průmyslový polookruh, Tunel Hloubětín – Technická studie | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: SATRA,spol.s r.o. | smluvni_cena_bez_dph_kc: 149000.0 | datum_uzavreni_smlouvy: 2021-10-20
Řádek 13242 | nazev_zakazky: Stavba č. 42932 P+R Černý Most III.; poradenská činnost, administrace dotačního projektu | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Euro Managers, s.r.o. | smluvni_cena_bez_dph_kc: 480000.0 | datum_uzavreni_smlouvy: 2021-03-03
Řádek 13396 | nazev_zakazky: Znalecký posudek odhadu tržní ceny pozemku parc. č. 221/264 v k.ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: ATING, s.r.o. | smluvni_cena_bez_dph_kc: 14000.0 | datum_uzavreni_smlouvy: 2023-02-15
Řádek 13439 | nazev_zakazky: st. č. 0012 PPO na ochranu hl.m. Prahy – etapa 0003 Karlín, Libeň – části 11 Štefánikův most – Negrelliho viadukt a části 21 Rohanský ostrov a areál MFF UK | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: FKM Legal s.r.o. advokátní kancelář | smluvni_cena_bez_dph_kc: 100000.0 | datum_uzavreni_smlouvy: 2021-08-12
Řádek 13482 | nazev_zakazky: stavba č. 42 821 Dvorecký most | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Proznak Praha, s.r.o. | smluvni_cena_bez_dph_kc: 241370.0 | datum_uzavreni_smlouvy: 2026-05-18
Řádek 13506 | nazev_zakazky: 0079 MO Špejchar – Pelc/Tyrolka - dodávka svislého a vodorovného dopravního značení na komunikaci Trojský most za účelem zvýšení preference MHD | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Proznak Praha, s.r.o. | smluvni_cena_bez_dph_kc: 110219.0 | datum_uzavreni_smlouvy: 2025-07-18
Řádek 13517 | nazev_zakazky: Stavba č. 9515 MO Myslbekova – Prašný most - úprava VPH objektů SO 5052.09 a - SO 5060.05/část B | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Inženýring TKB a.s. | smluvni_cena_bez_dph_kc: 4000.0 | datum_uzavreni_smlouvy: 2022-09-02
Řádek 13556 | nazev_zakazky: Znalecký posudek na ocenění vstupů do 4 krytů CO v k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: ATING, znalecká kancelář s.r.o. | smluvni_cena_bez_dph_kc: 28000.0 | datum_uzavreni_smlouvy: 2024-07-17
Řádek 13578 | nazev_zakazky: Stavba č. 42126 Průmyslový polookruh; Realizace a vyhodnocení dopravních průzkumů na vybraných lokalitách v oblasti ulice Průmyslové v Praze | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: České vysoké učení technické v Praze (ČVUT) | smluvni_cena_bez_dph_kc: 174000.0 | datum_uzavreni_smlouvy: 2021-06-29
Řádek 13583 | nazev_zakazky: stavba č. 42821 Dvorecký most, zkušební tramvaje | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Dopravní podnik hl. m. Prahy, akciová společnost | smluvni_cena_bez_dph_kc: 20000.0 | datum_uzavreni_smlouvy: 2026-02-16
Řádek 13846 | nazev_zakazky: Mariánská studánka - klenbový mostek a štětová cesta | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: NOWASTAV akciová společnost | smluvni_cena_bez_dph_kc: 1590367.0 | datum_uzavreni_smlouvy: 2026-02-11
Řádek 14038 | nazev_zakazky: Stavba MO Myslbekova – Prašný most; Oprava vozovky a vodícího osvětlení poškozeného při dopravní nehodě | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: SATRA,spol.s r.o. | smluvni_cena_bez_dph_kc: 554781.72 | datum_uzavreni_smlouvy: 2021-03-29
Řádek 14111 | nazev_zakazky: Právní služby k prodeji pozemků v k.ú. Černý Most a Modřany – září 2023 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Balcar Petr, JUDr., advokát | smluvni_cena_bez_dph_kc: 148350.0 | datum_uzavreni_smlouvy: 2023-09-18
Řádek 14149 | nazev_zakazky: Objednávka znaleckého posudku k.ú. Černý Most , pozemky parc.č. 221/550,221/552,221/560,221/562 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: RiPSS s.r.o. | smluvni_cena_bez_dph_kc: 7800.0 | datum_uzavreni_smlouvy: 2022-04-07
Řádek 14177 | nazev_zakazky: Instalace VDZ na komunikaci Trojský most - stavba č. 0079 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Proznak Praha, s.r.o. | smluvni_cena_bez_dph_kc: 149340.0 | datum_uzavreni_smlouvy: 2026-07-06
Řádek 14189 | nazev_zakazky: Dvorecký most - instalace panelů + tisk | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: INDUSTRY 55, s.r.o. | smluvni_cena_bez_dph_kc: 86300.0 | datum_uzavreni_smlouvy: 2026-04-14
Řádek 14370 | nazev_zakazky: 0079 MO Špejchar – Pelc/Tyrolka - vypracování dvou samostatných VPH | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Inženýring TKB a.s. | smluvni_cena_bez_dph_kc: 40800.0 | datum_uzavreni_smlouvy: 2025-11-21
Řádek 14486 | nazev_zakazky: St.č. 44115 Obnova Trojské lávky | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Stavby mostů a.s. | smluvni_cena_bez_dph_kc: 89950.0 | datum_uzavreni_smlouvy: 2021-05-06
Řádek 14569 | nazev_zakazky: Zajištění cateringu na tiskovou konferenci k otevření Dvoreckého mostu | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Taiko, a.s. | smluvni_cena_bez_dph_kc: 122280.0 | datum_uzavreni_smlouvy: 2026-04-16
Řádek 14632 | nazev_zakazky: Stavba č. 43915 VD Hostivař - zkapacitnění bezpečnostního přelivu; stavební práce | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Stavby mostů a.s. | smluvni_cena_bez_dph_kc: 178766143.14 | datum_uzavreni_smlouvy: 2021-05-31
Řádek 14650 | nazev_zakazky: Tisk brožury Průvodce po průmyslových a technických stavbách Prahy | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: ASTRON print, s.r.o. | smluvni_cena_bez_dph_kc: 19999.0 | datum_uzavreni_smlouvy: 2021-05-27
Řádek 14712 | nazev_zakazky: Nákup publikace Ikonografie Karlova mostu | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Muzeum Karlova mostu Praha, z.s. | smluvni_cena_bez_dph_kc: 46000.0 | datum_uzavreni_smlouvy: 2024-11-13
Řádek 14744 | nazev_zakazky: č.42932 P+R Černý Most III. | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: JC PLAN, s.r.o. | smluvni_cena_bez_dph_kc: 26280.0 | datum_uzavreni_smlouvy: 2021-08-26
Řádek 14764 | nazev_zakazky: OBJ/35/04/021305/2024 - Objednávka na renovaci PZTS; poplachové zabezpečovací a tísňové systémy, instalaci CCTV; systém průmyslové televize a dohled na vile ul. Říčanská 1752/1 Praha 10 Vinohrady. | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: LENIA spol. s r. o. | smluvni_cena_bez_dph_kc: 95520.0 | datum_uzavreni_smlouvy: 2024-07-23
Řádek 14870 | nazev_zakazky: OBJ/HOM/35/04/00519/2020 - Odhadní cena železničního mostu přes ul. U Vršovického hřbitova | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 14000.0 | datum_uzavreni_smlouvy: 2020-09-21
Řádek 14894 | nazev_zakazky: Stavba č. 6963 Celk. přest. a rozšíření ÚČOV na Císař. Ostrově, etapa 0004 Nátokový labyrint – levý břeh; stavební úpravy mostní lávky pro chráničky kabelového vedení | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Stavby mostů a.s. | smluvni_cena_bez_dph_kc: 2488766.0 | datum_uzavreni_smlouvy: 2022-03-02
Řádek 14912 | nazev_zakazky: Právní služby k prodeji pozemků v k.ú. Černý Most– srpen 2023 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Balcar Petr, JUDr., advokát | smluvni_cena_bez_dph_kc: 148350.0 | datum_uzavreni_smlouvy: 2024-06-26
Řádek 15008 | nazev_zakazky: 0080 MO Prašný most - Špejchar - Objednávka - přepracování GP pro rozdělení pozemků | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: JC PLAN, s.r.o. | smluvni_cena_bez_dph_kc: 22320.0 | datum_uzavreni_smlouvy: 2026-03-05
Řádek 15019 | nazev_zakazky: Reuse na školách, UMPRUM | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Vysoká škola uměleckoprůmyslová v Praze | smluvni_cena_bez_dph_kc: 67200.0 | datum_uzavreni_smlouvy: 2026-01-21
Řádek 15024 | nazev_zakazky: Stavba č. 42821 Dvorecký most; Znalecké posouzení finančních nároků zhotovitele vyvolaných prodloužením termínu | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: PKF APOGEO Esteem, a.s. | smluvni_cena_bez_dph_kc: 450000.0 | datum_uzavreni_smlouvy: 2026-03-24
Řádek 15070 | nazev_zakazky: Poskytnutí zázemí, občerstvení a součinnost zasahujícím složkám IZS u demonstrace v Praze 1, ul. Most Legií | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Oblastní spolek Českého červeného kříže Praha 1 | smluvni_cena_bez_dph_kc: 3034.05 | datum_uzavreni_smlouvy: 2024-04-08
Řádek 15137 | nazev_zakazky: 42821 Dvorecký most, ZBV | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Stavebně investorský servis s.r.o. | smluvni_cena_bez_dph_kc: 149600.0 | datum_uzavreni_smlouvy: 2023-05-12
